Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
2016/10/3,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,CENTRO USME E-5,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,CENTRO USME E-5,URBANA,CONJUNTO RESIDENCIAL,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CENTRO ADMINISTRATIVO E-17,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CENTRO ADMINISTRATIVO E-17,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CEMENTERIO (USME) E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CEMENTERIO (USME) E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CEMENTERIO (USME) E-5,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CASTILLA REAL     E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/3,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CASTILLA LA NUEVA E-8,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,62,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,11001000,1
2016/10/31,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,CASANDRA E-9,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/5/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CASA GRANDE E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/19,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/4,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CARVAJAL E-8,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,42,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,CONTADOR PUBLICO,SUPERIOR,11001000,1
2016/3/30,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/3,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CARVAJAL E-8,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CARVAJAL E-8,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CARVAJAL E-8,URBANA,BARES,,,,,,,,,,,,
2016/6/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CARTAGENA E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,CARACOLÍ E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/2,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CARACOLÍ E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,CARACOLÍ E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/28,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CARACOLÍ E-19,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,CARACOLÍ E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CARACOL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CANTALEJO E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/2/19,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/30,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
2016/5/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/7/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CANDELARIA III-IV E-19,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/18,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CANDELARIA III-IV E-19,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/23,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,CANDELARIA III-IV E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/6/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,CANDELARIA III-IV E-19,URBANA,BARES,,,,,,,,,,,,
2016/11/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,CAMPANELLA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/4/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,CALLEJÓN DE SANTA BÁRBARA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/17,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,CALIFORNIA   E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/8,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,CALDAS E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BULEVAR DEL SUR E-5,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/7,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,BULEVAR DEL SUR E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/19,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,BRAVO PÁEZ E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/12/24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,BRASILL II SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/22,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BRASILIA I SECTOR E-7,URBANA,POTREROS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/1,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BRASILIA I SECTOR E-7,URBANA,POTREROS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/6/24,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BRASILIA I SECTOR E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/26,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,BRASIL II SECTOR II ETAPA E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,BOSTON E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BOSQUES DE SAN JOSÉ E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/2,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,BOSQUES DE MODELIA E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,PASAJERO MOTOCICLETA,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,NO REPORTADO,11001000,1
2016/10/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BOSQUES DE CASTILLA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/25,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,BOSQUE DE SAN CARLOS E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BOSQUE CALDERÓN E-2,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/9/25,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BOSA NOVA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/3,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BOSA NOVA E-7,URBANA,BARES,,,,,,,,,,,,
2016/9/29,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,BOSA E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,BOSA CENTRO E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,11001000,1
2016/5/10,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,BOSA CENTRO E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/28,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BOSA CENTRO E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/12,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,2001/1/1,BOSA CARBONEL II E-7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/1/20,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2001/1/1,BONANZA SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/6/27,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BONANZA E-10,URBANA,CAÑOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/10/9,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BOMBAY E-8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/7/29,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BOMBAY E-8,URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/5/30,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BOITA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/13,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BOHIOS DE HUNZA E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BOGOTA SUR - LA ESPERANZA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
2016/11/6,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BOCHICA E-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
2016/8/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BILBAO II ETAPA E-11,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/14,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BILBAO II ETAPA E-11,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/8/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BILBAO E-11,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
2016/11/15,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2001/1/1,BILBAO E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,2,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,11001000,1
2016/11/21,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2001/1/1,BILBAO E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/4/16,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2001/1/1,BILBAO E-11,URBANA,PARQUEADERO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
2016/3/18,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,2001/1/1,BELLO HORIZONTE E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,11001000,1
2016/12/11,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2001/1/1,BELLO HORIZONTE E-4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
